Term,Definition,Grammatical Label,Topic,URL
hydrogen-induced failures,"A type of corrosion produced when a metal absorbs hydrogen atoms. This phenomenon can cause undesirable effects such as blistering, cracking, methane formation above 400 degF [204 degC], and hydrogen embrittlement.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_induced_failures
hydrophile-lipophile balance number,"A number on the scale of one to 40 according to the HLB system, introduced by Griffin (1949 and 1954). The HLB system is a semi-empirical method to predict what type of surfactant properties a molecular structure will provide. The HLB system is based on the concept that some molecules have hydrophilic groups, other molecules have lipophilic groups, and some have both. Weight percentage of each type of group on a molecule or in a mixture predicts what behavior the molecular structure will exhibit. Water-in-oil emulsifiers have a low HLB numbers, typically around 4. Solubilizing agents have high HLB numbers. Oil-in-water emulsifiers have intermediate to high HLB numbers.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrophile-lipophile_balance_number
hydrophobic,Pertaining to a repulsion of water by the surface of a material or a molecule.,Adjective,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrophobic
hydrophilic,"Pertaining to an attraction for water by the surface of a material or a molecule. Clays and most other natural minerals used in drilling fluids, such as barite and hematite, are hydrophilic. They are spontaneously wet by water. To render them oleophilic, they can be treated with an oil-wetting chemical.",Adjective,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrophilic
hydrogen probe,"A corrosion test instrument mainly used in sour systems (for example, hydrogen sulfide or other sulfide rich environments) to determine qualitatively or semiquantitatively the corrosion of a structure. A hydrogen probe is also called a hydrogen patch probe.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_probe
hot waterflooding,"A method of thermal recovery in which hot water is injected into a reservoir through specially distributed injection wells. Hot waterflooding reduces the viscosity of the crude oil, allowing it to move more easily toward production wells. Hot waterflooding, also known as hot water injection, is typically less effective than a steam-injection process because water has lower heat content than steam. Nevertheless, it is preferable under certain conditions such as formation sensitivity to fresh water.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hot_waterflooding
huff and puff,"Slang term for a cyclic process in which a well is injected with a recovery enhancement fluid and, after a soak period, the well is put back on production. Examples are cyclic steam injection and cyclic CO2 injection.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/huff_and_puff
HCl,The chemical formula for the compound hydrogen chloride. A solution of hydrogen chloride [HCl] in water is hydrochloric acid.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hcl
heavy oil,"Crude oil with high viscosity (typically above 10 cP), and high specific gravity. The API classifies heavy oil as crudes with a gravity below 22.3° API. In addition to high viscosity and high specific gravity, heavy oils typically have low hydrogen-to-carbon ratios; high asphaltene, sulfur, nitrogen, and heavy-metal content; and higher acid numbers.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/heavy_oil
hydrofluoric acid,"A poisonous liquid acid composed of hydrogen and fluorine. Hydrofluoric acid [HF] is used primarily because it is the only common, inexpensive mineral acid that can dissolve siliceous minerals. HF is typically mixed with hydrochloric acid [HCl] or organic acid to keep the pH low when it spends, thereby preventing detrimental precipitates. These mixtures, also called mud acids, are considered the main fluid in a sandstone acid treatment because they remove formation damage. Hydrofluoric acid should not be used in sandstone formations with high carbonate content because of the high risk of calcium fluoride precipitation [CaF2].",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrofluoric_acid
hydrogen blistering,"A type of hydrogen-induced failure produced when hydrogen atoms enter low-strength steels that have macroscopic defects, such as laminations. The defects in the steel (void spaces) provide places for hydrogen atoms to combine, forming gaseous molecular hydrogen [H2] that can build enough pressure to produce blistering. Hydrogen blistering is a problem mainly in sour environments. Frequently, it does not cause a brittle failure, but it can produce rupture or leakages.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_blistering
hydrogen embrittlement,"The process whereby hydrogen causes steel components to become less resistant to breakage and generally much weaker in tensile strength. While embrittlement has many causes, in the oil field it is usually the result of exposure to gaseous or liquid hydrogen sulfide [H2S]. On a molecular level, hydrogen ions work their way between the grain boundaries of the steel, where hydrogen ions recombine into molecular hydrogen [H2], taking up more space and weakening the bonds between the grains. The formation of molecular hydrogen can cause sudden metal failure due to cracking when the metal is subjected to tensile stress. This type of hydrogen-induced failure is produced when hydrogen atoms enter high strength steels. The failures due to hydrogen embrittlement normally have a period where no damage is observed, which is called incubation, followed by a sudden catastrophic failure. Hydrogen embrittlement is also called acid brittleness.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/h/hydrogen_embrittlement
bimetallic corrosion,"A type of corrosion in which two different metals are placed in contact in a corrosive environment. A small electric current flows from one piece of metal to the other, accelerating the corrosion rate of the more reactive of the two metals. Bimetallic corrosion is sometimes found when new pipe is added to old pipelines. The old pipeline covered by oxide and rust is cathodic to the new pipe, thus accelerating the corrosion rate in the new pipe. Another type of bimetallic corrosion is ringworm corrosion.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/bimetallic_corrosion
backward multiple-contact test,A laboratory test to determine the phase envelope between oil and enriched gas. The test is conducted by equilibrating an oil sample several times with fresh samples of gas. Intermediate components are stripped from the gas by multiple contacts with the oil. The test also indicates how many contacts are required before the oil with added intermediate components becomes miscible with the gas. The molar ratios at each contact step are typically designed using PVT simulation software that incorporates the fluid composition from the previous contact.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/backward_multiple-contact_test
brownfield,"An oil or gas accumulation that has matured to a production plateau or even progressed to a stage of declining production. Operating companies seek to extend the economic producing life of the field using cost-effective, low-risk technologies. Stimulation or refracturing operations, completing additional zones, and installing artificial lift equipment are a few technologies commonly applied in brownfields before any drilling options are attempted.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/brownfield
batch treatment,"The pumping of a specific amount of treatment fluid, such as cement slurry, stimulation fluid, well completion fluid, or chemical corrosion inhibitor. In corrosion control, there are several batch-treating techniques, such as tubing displacement and standard batch treatments, which are used to place the corrosion inhibitor in an oil or gas well.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/batch_treatment
breakthrough,"A description of reservoir conditions under which a fluid, previously isolated or separated from production, gains access to a producing wellbore. The term is most commonly applied to water or gas breakthrough, where the water or gas injected to maintain reservoir pressure via injection wells breaks through to one or more of the producing wells.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/breakthrough
bubblepoint,"The pressure and temperature conditions at which the first bubble of gas comes out of solution in oil. At discovery, all petroleum reservoir oils contain some natural gas in solution. Often the oil is saturated with gas when discovered, meaning that the oil is holding all the gas it can at the reservoir temperature and pressure, and that it is at its bubblepoint. Occasionally, the oil will be undersaturated. In this case, as the pressure is lowered, the pressure at which the first gas begins to evolve from the oil is defined as the bubblepoint.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/bubblepoint
Bond number,"A dimensionless group used in analysis of fluid flow that characterizes the ratio of gravitational forces to surface or interfacial tension forces. It is usually denoted Nb in the oil field and Bo in chemical engineering. A value of Nb <<1 implies the flow in question is only weakly dependent on gravitational forces, whereas Nb >>1 implies gravitational forces dominate over interfacial forces.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/b/bond_number
clay swelling,"A type of damage in which formation permeability is reduced because of the alteration of clay equilibrium. Clay swelling occurs when water-base filtrates from drilling, completion, workover or stimulation fluids enter the formation. Clay swelling can be caused by ion exchange or changes in salinity. However, only clays that are directly contacted by the fluid moving in the rock will react; these include authigenic clays, some detrital clays on the pore boundaries and unprotected clay cement. The nature of the reaction depends on the structure of the clays and their chemical state at the moment of contact. The most common swelling clays are smectite and smectite mixtures that create an almost impermeable barrier for fluid flow when they are located in the larger pores of a reservoir rock. In some cases, brines such as potassium chloride [KCl] are used in completion or workover operations to avoid clay swelling.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/clay_swelling
corrosion control,"The measures used to prevent or considerably reduce the effects of corrosion. Corrosion can occur anywhere in the production system, either at bottomhole or in surface lines and equipment. Some practices for corrosion control involve: cathodic protection, chemical inhibition, chemical control (removal of dissolved gases such as hydrogen sulfide, carbon dioxide, and oxygen), oxygen scavenging, pH adjustment, deposition control (for example, scales) and coatings. One of the most difficult environments for corrosion control is high bottomhole temperatures, such as 400 to 500 degF [200 to 260 degC]. The corrosion rate will vary with time depending on the particular conditions of the oil field, such as the amount of water produced, secondary recovery operations and pressure variations. Therefore, corrosion control is a continuous process in oil and gas production operations.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/corrosion_control
corrosion rate,"The weight loss of a corrosion coupon after exposure to a corrosive environment, expressed as mils (thousandths of an inch) per year penetration. Corrosion rate is calculated assuming uniform corrosion over the entire surface of the coupon. mpy = (weight loss in grams) * (22,300)/(Adt) mpy = corrosion rate (mils per year penetration) A = area of coupon (sq. in.) d = metal density of coupon (g/cm3) t = time of exposure in corrosive environment (days). It is important to note that the calculated values using this formula are not representative in cases of severe pitting. Therefore, a complete report, including a visual inspection, is required to determine either the type of attack or the appropriate corrosion control program. Corrosion rate is also known as corrosion ratio.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/corrosion_rate
corrosion inhibitor,A chemical additive used in acid treatments to protect iron and steel components in the wellbore and treating equipment from the corrosive treating fluid. Corrosion inhibitors generally are mixed with the treatment fluid and are formulated to be effective in protecting the metal components the fluid is likely to contact. This protection must remain effective under the anticipated pressure and temperature environment for the duration of the treatment.,Noun,Well Workover and Intervention,https://glossary.slb.com/en/terms/c/corrosion_inhibitor
corrosion fatigue,"A type of corrosion in which the metal components of a structure fail due to cyclic stresses applied in a corrosive environment, such as salt water. Consequently, a break in the metal will occur at stresses considerably lower than the tensile strength of the material. Corrosion fatigue is the main cause of sucker-rod and drillstring failures.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/corrosion_fatigue
cosurfactant,"A chemical added to a process to enhance the effectiveness of a surfactant. In the oil industry, cosurfactants are often used to increase the oil-solubilizing capacity of microemulsion surfactant systems. An example of such a cosurfactant is a long-chain alcohol. Pure surfactants often organize well at a liquid/liquid boundary, which leads to relatively stiff interfaces or even liquid-crystal phases. To achieve ultralow interfacial tension for enhanced oil recovery applications, a cosurfactant is added to disturb this organization at the liquid/liquid interface. Cosurfactants can also be used to fine-tune the formulation phase behavior, for example, by expanding the temperature or salinity range of microemulsion formation.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/cosurfactant
cathodic protection,"A technique used to minimize the rate of corrosion of a structure. Cathodic protection does not eliminate corrosion; it transfers corrosion from the structure under protection to a known location where artificial anodes (plates or metal bars) are placed and could be replaced easily. Cathodic protection is used for floating vessels, platforms, storage tanks, and pipelines.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/cathodic_protection
coating,"Any thin material, liquid or powder, which, applied over a structure, forms a continuous film to protect against corrosion. Corrosion coatings should possess flexibility, resistance against impact and moisture, good adhesion and cohesion, and chemical resistance to the exposure conditions (such as temperature, hydrogen sulfide). Organic coatings such as polyethylenes (plastic) are normally used for external protection of pipelines while asphalt and coal tar enamels are used to protect buried pipes or undersides of oilfield tanks. Inorganic coating such as zinc-silicate is used to protect drilling and production platforms above the splash zone and nickel phosphate coating is used to protect packer body parts.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/coating
corrosion,"The loss of metal due to chemical or electrochemical reactions, which could eventually destroy a structure. Corrosion can occur anywhere in the production system, either at bottomhole or in surface lines and equipment. The corrosion rate will vary with time depending on the particular conditions of the oil field, such as the amount of water produced, secondary recovery operations and pressure variations.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/corrosion
cosolvent,A chemical used in small quantities to improve the effectiveness of a primary solvent in a chemical process.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/cosolvent
chemical injection,"A general term for injection processes that use special chemical solutions to improve oil recovery, remove formation damage, clean blocked perforations or formation layers, reduce or inhibit corrosion, upgrade crude oil, or address crude oil flow-assurance issues. Injection can be administered continuously, in batches, in injection wells, or at times in production wells.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/chemical_injection
chemical flooding,"A general term for injection processes that use special chemical solutions. Micellar, alkaline and soap-like substances are used to reduce surface tension between oil and water in the reservoir, whereas polymers such as polyacrylamide or polysaccharide are employed to improve sweep efficiency. The chemical solutions are pumped through specially distributed injection wells to mobilize oil left behind after primary or secondary recovery. Chemical flooding is a major component of enhanced oil recovery processes and can be subdivided into micellar-polymer flooding and alkaline flooding. The general procedure of a chemical flooding includes a preflush (low-salinity water), a chemical solution (micellar or alkaline), a mobility buffer and, finally, a driving fluid (water), which displaces the chemicals and the resulting oil bank to production wells. The preflush and the mobility buffer are optional fluids.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/chemical_flooding
CO2 injection,An enhanced oil recovery method in which carbon dioxide (CO2) is injected into a reservoir to increase production by reducing oil viscosity and providing miscible or partially miscible displacement of the oil.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/co2_injection
critical matrix,A near-wellbore area where injected fluids such as acids can restore original permeability. Most of the reservoir pressure drop during production occurs in this near-wellbore part of the reservoir.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/critical_matrix
coreflooding,"A laboratory test in which a fluid or combination of fluids is injected into a sample of rock. Objectives include measurement of permeability, relative permeability, saturation change, formation damage caused by the fluid injection, or interactions between the fluid and the rock. The core material often comes from an oil reservoir, but some tests use outcrop rock. The fluid in place at the start of the test is typically either a simulated formation brine, oil (either crude oil or refined oil), or a combination of brine and oil. Injected fluids may include crude oil, simulated reservoir brine, refined fluids, drilling mud filtrate, acids, foam or other chemicals used in the oil field. Depending on the purpose of the test, conditions may be either ambient temperature and low confining pressure or high temperature and pressure of a subject reservoir. Pressures and flow rates at both ends of the core are measured, and the core can also be investigated using other measurements such as nuclear magnetic resonance (NMR) during the test. A coreflood is typically used to determine the optimum development option for an oil reservoir and often helps evaluate the effect of injecting fluids specially designed to improve or enhance oil recovery.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/coreflooding
crosswell tomography,"A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/crosswell_tomography
COFCAW,"Abbreviation for a combination of forward combustion and waterflooding, also called wet combustion or in situ steam generation. COFCAW is an in situ combustion technique in which water is injected simultaneously or alternately with air into a formation. Wet combustion actually refers to wet forward combustion and was developed to use the great amount of heat that would otherwise be lost in the formation. The injected water recovers the heat from behind the burning front and transfers it to the oil bank ahead. Because of this additional energy, the oil displacement is more efficient and requires less air. In spite of these advantages, a wet combustion process cannot avoid liquid-blocking problems and use of wet combustion is limited by the oil viscosity.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/cofcaw
constant composition expansion,A laboratory test usually performed as part of a routine PVT analysis that measures the change in volume of a reservoir fluid as a function of pressure. This change is determined by measuring the total volume of a sample of reservoir fluid at various pressures above and below the saturation pressure. The pressure-dependent volumes are normalized to the volume of the sample at the saturation pressure.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/constant_composition_expansion
contact angle,"The angle of intersection of the interface between two fluids at a solid surface. The angle is measured from the solid surface through the aqueous phase, or in an oil and gas test through the oil phase. The contact angle displays hysteresis based on direction of motion of the interface. Surface roughness affects the equilibrium contact angle, so measurements are typically made on smooth, flat surfaces. A contact-angle test uses carefully captured and preserved samples of reservoir oil to determine the wetting preference. A droplet of the crude oil is suspended between two parallel plates of quartz or calcite inside a simulated formation water bath at reservoir temperature and sometimes at reservoir pressure. By periodically displacing one of the plates sideways, a contact angle is determined at the side of the droplet where water is forcing the oil from the solid. A small angle indicates water-wetting preference, while a large angle indicates oil-wetting. Angles near 90 degrees are intermediate-wetting. Different minerals display different wetting preferences, although most are more likely to be water-wet.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/contact_angle
coating flaw,A void in the pipe coating. Coating flaws are detected by either mechanical or visual inspections and must be repaired to avoid significant corrosion problems. A coating flaw is also called a holiday.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/coating_flaw
cold heavy oil production with sand,"A non-thermal primary process for producing heavy oil, also called CHOPS. In this method, continuous production of sand improves the recovery of heavy oil from the reservoir. There is both a theoretical basis and physical evidence that, in many cases, wormholes are formed in the unconsolidated sand reservoir, thereby increasing oil productivity. In most cases, an artificial lift system is used to lift the oil with sand.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/cold_heavy_oil_production_with_sand
