Term,Definition,Grammatical Label,Topic,URL
flux leakage,"A distortion of the magnetic flux that has been introduced into a casing by a low-frequency electromagnet or permanent magnet. The principle of flux leakage is used to detect casing corrosion, since flux leakage is caused by rapid changes in the thickness of the casing and by pits and holes in either the internal or external wall. Flux leakage distorts the magnetic-flux lines and induces a signal into an electric coil moving past it. In-situ flux-leakage measurements make use of this effect by placing coils on or close to the casing wall, azimuthally distributed to cover the entire wall. The results are often combined with a high-frequency, eddy-current measurement, designed to detect flaws only on the inner wall.",Noun,Production Logging,https://glossary.slb.com/en/terms/f/flux_leakage
gas-holdup log,"A record of the fraction of gas present at different depths in the borehole. Although several techniques may be used for this purpose, the term usually refers to logs based on one of two principles. In the first, four or more optical probes are used to detect the passage of gas bubbles at different points across the borehole. As with other local probes, holdup is determined by the fraction of time the probe detects gas. In the second technique, a 57Co (cobalt) source emits low-energy gamma rays that undergo backscattering and photoelectric absorption in the borehole fluid before being counted in a detector. The number of counts is related to the fluid density, and can be calibrated in terms of gas holdup. The first technique produces an image of gas holdup along and around the borehole, while the second technique produces a log of the average holdup along the well.",Noun,Production Logging,https://glossary.slb.com/en/terms/g/gas-holdup_log
gas holdup log,"A record of the fraction of gas present at different depths in the borehole. Although several techniques may be used for this purpose, the term usually refers to logs based on one of two principles. In the first, four or more optical probes are used to detect the passage of gas bubbles at different points across the borehole. As with other local probes, holdup is determined by the fraction of time the probe detects gas. In the second technique, a 57Co (cobalt) source emits low-energy gamma rays that undergo backscattering and photoelectric absorption in the borehole fluid before being counted in a detector. The number of counts is related to the fluid density, and can be calibrated in terms of gas holdup. The first technique produces an image of gas holdup along and around the borehole, while the second technique produces a log of the average holdup along the well.",Noun,Production Logging,https://glossary.slb.com/en/terms/g/gas_holdup_log
gradiomanometer,"A device for measuring the average density of the fluid at different depths in a completed production or injection well to produce a fluid-density log. Knowing the density of the individual phases allows their holdups to be determined, directly in the case of biphasic flow, and in combination with other measurements for triphasic flow. Introduced in the late 1950s, the gradiomanometer measures the pressure difference between two pressure sensors, placed approximately 2 ft [0.6 m] apart. The pressure difference reflects the average fluid density across the well within that depth interval. The resolution is high, around 0.005 g/cm3, but the accuracy can be affected by a friction effect, a kinetic effect and well deviation. The effect of deviation can be corrected, but the sensitivity to holdup is reduced as the deviation increases until it is zero in a horizontal well. Note: Gradiomanometer is a mark of Schlumberger. It is now a commonly accepted term for a certain tool that measures differential pressure.",Noun,Production Logging,https://glossary.slb.com/en/terms/g/gradiomanometer
gamma ray densitometer,"A device for measuring the density of fluids in a completed well, using a radioactive source of gamma rays and a detector. In most instruments, a 137Cs (cesium) or 241Am (americium) source is used to induce Compton scattering, as in the openhole density measurement, except that the device is unfocused. The count rate at the detector then depends primarily on the density of the fluids in the well. In some devices, the fluids pass through an open space in the body of the tool within which the measurement is made. The results then reflect the density of the fluids passing through the tool. In other devices, the source and detector are isolated so that the gamma rays pass outside the tool. The results then reflect some average density of all the fluids within the well. In smaller casings, some formation signal may contaminate the measurement. Compared with a gradiomanometer, the nuclear fluid densimeter is a less direct measurement of density, and has a statistical uncertainty and less resolution. On the other hand, it is not affected by well deviation, friction or kinetic effects.",Noun,Production Logging,https://glossary.slb.com/en/terms/g/gamma_ray_densitometer
gravel-pack log,"A record of the quality of a gravel pack and the quantity of solid particles it contains. The traditional logging technique uses a type of nuclear fluid densimeter, with a gamma ray source and a single detector. The number of gamma rays reaching the detector is inversely proportional to the gravel-pack density. The count rate is used qualitatively, being scaled in each well between zones with 100% pack and zero pack, or else compared before and after a repair to the pack. The density measurement is not entirely independent of the formation, and is not effective when the density of the particles and the completion fluid are similar. In these cases, a neutron activation or neutron-porosity measurement may be used. Other techniques include a neutron porosity log and tracer measurements. Radioactive tracers may be coated on the outside of the particles or else included within the particles. They can be detected by gamma ray logs, or if a variety of tracers is used they can be tracked with a multiple-isotope log.",Noun,Production Logging,https://glossary.slb.com/en/terms/g/gravel-pack_log
holdup image,"A two-dimensional display, using colors or different grey scales, of the holdup around the borehole versus depth. The x-axis of the image shows different segments of the borehole, normally inside a casing, displayed from the top of the hole clockwise around through the bottom and back to the top again. Depth is in the z-axis, while the values of holdup are represented by different colors or changes from black to white. The holdup image is constructed from between four and eight local probe measurements using interpolation within constraints. Images, sometimes called maps, are also made for bubble count and bubble velocity.",Noun,Production Logging,https://glossary.slb.com/en/terms/h/holdup_image
holdup meter,"A device for determining the water holdup in a producing well by measuring the capacitance or impedance of the fluid. The holdup meter is used to produce a capacitance log. Since water has a high dielectric constant, and hence capacitance, it can be distinguished from oil or gas. The meter is a coaxial capacitor, with fluid flowing between a central probe and an external cage that act as electrodes. The meter has often been combined with a packer flowmeter or a diverter flowmeter, so that all the fluids in the well pass through the meter.",Noun,Production Logging,https://glossary.slb.com/en/terms/h/holdup_meter
holdup log,"A record of the fractions of different fluids present at different depths in the borehole. Various techniques are used to measure these fractions. The earliest techniques measured the fluid density, using a gradiomanometer or a nuclear fluid densimeter, or the dielectric properties, as in the capacitance or water-cut meter. While these techniques were satisfactory in near-vertical wells with two-phase flow, they were often found to be inadequate in highly deviated and horizontal wells, where flow structures are complex. More recent developments are based on the use of multiple local probes to detect bubbles of gas, oil or water, and on a combination of nuclear techniques usually known as three-phase holdup.",Noun,Production Logging,https://glossary.slb.com/en/terms/h/holdup_log
holdup map,"A two-dimensional display, using colors or different grey scales, of the holdup around the borehole versus depth. The x-axis of the image shows different segments of the borehole, normally inside a casing, displayed from the top of the hole clockwise around through the bottom and back to the top again. Depth is in the z-axis, while the values of holdup are represented by different colors or changes from black to white. The holdup image is constructed from between four and eight local probe measurements using interpolation within constraints. Images, sometimes called maps, are also made for bubble count and bubble velocity.",Noun,Production Logging,https://glossary.slb.com/en/terms/h/holdup_map
holdup,"With reference to multiphase flow in pipes, the fraction of a particular fluid present in an interval of pipe. In multiphase flow, each fluid moves at a different speed due to different gravitational forces and other factors, with the heavier phase moving slower, or being more held up, than the lighter phase. The holdup of a particular fluid is not the same as the proportion of the total flow rate due to that fluid, also known as its cut. To determine in-situ flow rates, it is necessary to measure the holdup and velocity of each fluid. Holdup is usually given the symbol y, with the suffixes g, o or w for gas, oil or water. The sum of the holdups of the fluids present is unity. The holdup ratio is the ratio of the holdups of two fluids, and is sometimes used as a parameter to express the phenomenon.",Noun,Production Logging,https://glossary.slb.com/en/terms/h/holdup
bead tracer,"A small, radioactive plastic sphere that is insoluble and used to make a tracer-loss measurement. The bead is designed to have the same density as the injection fluid so that it travels with the fluid when it is placed in the flow stream of an injection well. However, the bead does not enter the formation. It remains on the rock face in openhole, or within the perforation channel in cased hole, where it can be detected by a gamma ray log. A high radioactivity opposite a perforation indicates a large number of beads and hence a high injectivity. The technique was used mainly in the 1960s and 1970s.",Noun,Production Logging,https://glossary.slb.com/en/terms/b/bead_tracer
biphasic,"Referring to the flow of two immiscible fluids, oil and water, oil and gas, or gas and water.",Adjective,Production Logging,https://glossary.slb.com/en/terms/b/biphasic
basket flowmeter,"A device for measuring in situ the velocity of fluid flow in a production or injection well in which the flow is diverted through the spinner by a set of metal vanes, or petals. The vanes are closed while running in the hole, and then opened with the tool stationary at the measurement depth. The petals do not seal completely against each other or against the side of the hole, so that not all the fluid is diverted. A type of diverter flowmeter, the petal basket design has generally been replaced since the late 1980s by the inflatable diverter and other designs.",Noun,Production Logging,https://glossary.slb.com/en/terms/b/basket_flowmeter
bubble count,"The frequency with which a local probe detects a change from one type of fluid to another. For example, if water is the continuous phase, the probe will respond digitally each time a bubble of oil or gas passes it. The average frequency of change is the bubble count rate, or bubble count. In this example, an increasing bubble count means an increasing oil or gas velocity. Bubble velocity can be calculated from bubble count and bubble size, the latter being estimated from an empirical correlation with water holdup. The depth at which the first bubbles are counted is a sensitive indicator of the lowest hydrocarbon entry. Since the bubble count is based on local probe measurements, both bubble count and bubble velocity can be presented as images, similar to the holdup image.",Noun,Production Logging,https://glossary.slb.com/en/terms/b/bubble_count
bypass velocity,"In a spinner flowmeter, the theoretical minimum fluid velocity required to initiate spinner rotation, assuming the spinner response is linear. In this sense, it is synonymous with threshold velocity. However, it is sometimes taken to mean the fluid velocity at which a significant amount of flow begins to leak past a basket flowmeter, sufficient to cause the response to be nonlinear.",Noun,Production Logging,https://glossary.slb.com/en/terms/b/bypass_velocity
bubble flow,"A multiphase fluid flow regime characterized by the gas phase being distributed as bubbles through the liquid phase. In a producing wellbore where the bubbles are uniformly distributed, there is little relative motion between the phases. Where the bubbles congregate and combine to form a less uniform distribution of the gas phase, some slippage will occur between the phases with the gas tending to cut through the liquid phase.",Noun,Well Completions,https://glossary.slb.com/en/terms/b/bubble_flow
casing-inspection log,"An in situ record of casing thickness and integrity, to determine whether and to what extent the casing has undergone corrosion. The term refers to an individual measurement, or a combination of measurements using acoustic, electrical, and mechanical techniques, to evaluate the casing thickness and other parameters. The log is usually presented with the basic measurements and an estimate of metal loss. It was first introduced in the early 1960s. Today, the terms casing-evaluation log and pipe-inspection log are used synonymously.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/casing-inspection_log
casing-potential profile,"An in situ log of the electrical potential on the inner wall of a casing. The log is used to identify intervals that are susceptible to corrosion. A negative slope in the profile indicates a zone in which current is leaving the casing and therefore acting as an anode. Such zones are susceptible to corrosion. The log was first introduced in the early 1960s. Modern logs are recorded with the tool stationary, and measure the potential difference and casing resistance between several pairs of sensors pushed against the casing wall, and between sensors and surface. The log is usually represented with casing resistance and casing axial current. Sharp increases in casing resistance can indicate corroded zones or even holes in the casing. Decreasing axial current with depth indicates a corroding region.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/casing-potential_profile
capacitance meter,"Another term for holdup meter, a device for determining the water holdup in a producing well by measuring the capacitance or impedance of the fluid. The holdup meter is used to produce a capacitance log. Since water has a high dielectric constant, and hence capacitance, it can be distinguished from oil or gas. The meter is a coaxial capacitor, with fluid flowing between a central probe and an external cage that act as electrodes. The meter has often been combined with a packer flowmeter or a diverter flowmeter, so that all the fluids in the well pass through the meter.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/capacitance_meter
correlate,"To seek a comparison or equivalence. Scientists attempt to compare or match up well log signatures, chemical signatures, seismic signatures, fossils and rock samples across wide areas to determine the equivalence, extent, thickness, quality, relative age or other properties of stratigraphic units and rock bodies.",vt.,Geology,https://glossary.slb.com/en/terms/c/correlate
capacitance log,"An in situ record of the capability of the fluid passing through a sensor to store electrical charge. Since water has a high dielectric constant, and hence capacitance, it can be distinguished from oil or gas. The capacitance, or fluid capacitance log, can therefore identify water and be scaled in terms of water holdup. However, the relation between capacitance and holdup depends strongly on whether the water is the continuous phase, complicating quantitative evaluation.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/capacitance_log
casing inspection log,"An in situ record of casing thickness and integrity, to determine whether and to what extent the casing has undergone corrosion. The term refers to an individual measurement, or a combination of measurements using acoustic, electrical and mechanical techniques, to evaluate the casing thickness and other parameters. The log is usually presented with the basic measurements and an estimate of metal loss. It was first introduced in the early 1960s. Today the terms casing-evaluation log and pipe-inspection log are used synonymously.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/casing_inspection_log
casing potential profile,"An in situ log of the electrical potential on the inner wall of a casing. The log is used to identify intervals that are susceptible to corrosion. A negative slope in the profile indicates a zone in which current is leaving the casing and therefore acting as an anode. Such zones are susceptible to corrosion. The log was first introduced in the early 1960s. Modern logs are recorded with the tool stationary, and measure the potential difference and casing resistance between several pairs of sensors pushed against the casing wall, and between sensors and surface. The log is usually represented with casing resistance and casing axial current. Sharp increases in casing resistance can indicate corroded zones or even holes in the casing. Decreasing axial current with depth indicates a corroding region.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/casing_potential_profile
controlled time survey,"A method of determining injection-flow profiles by monitoring the reduction in tracer material as it moves down the well. A slug of radioactive tracer is added to the injection fluid. As the slug moves down the well, several gamma ray logs are recorded at well-defined time intervals. The position of the slug is seen as a large gamma ray peak whose size is proportional to the flow rate. A reduction in the size of the peak indicates a loss of fluid into the formation. Fluid velocity can be calculated from the time interval and the distance the peak has moved using timed-slug analysis. Tracer-loss measurements produce a type of radioactive-tracer log, used mainly to give a general idea of fluid flow in low flow-rate wells. In very low flow-rate wells, an alternative technique has been used in which the gamma ray detector is held stationary at some depth until the slug has passed. The detector is then moved down to another depth to observe the slug again. With these data, it is possible to make quantitative estimates of fluid flow.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/controlled_time_survey
chemical marker injection,"A technique in which a slug of material is introduced into the flowstream of a producing well to determine the flow rate of one or more of the fluids. The marker has specific properties, such as high neutron capture cross section, that allow it to be detected by sensors of a production logging tool. Some markers are specifically designed to be soluble in only one fluid phase, so that they can be used to produce a phase-velocity log. The term refers to nonradioactive markers, in contrast to the more traditional radioactive markers, or tracers.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/chemical_marker_injection
chemical-marker injection,"A technique in which a slug of material is introduced into the flowstream of a producing well to determine the flow rate of one or more of the fluids. The marker has specific properties, such as high neutron capture cross section, that allow it to be detected by sensors of a production logging tool. Some markers are specifically designed to be soluble in only one fluid phase, so that they can be used to produce a phase-velocity log. The term refers to nonradioactive markers, in contrast to the more traditional radioactive markers, or tracers.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/chemical-marker_injection
churn flow,"A multiphase flow regime in near-vertical pipes in which large, irregular slugs of gas move up the center of the pipe, usually carrying droplets of oil or water with them. Most of the remaining oil or water flows up along the pipe walls. The flow is relatively chaotic, producing a frothy mixture. Unlike slug flow, neither phase is continuous. The gas slugs are relatively unstable, and take on large, elongated shapes. Also known as transition flow, this flow is an intermediate flow condition between slug flow and mist flow and occurs at relatively high gas velocity. As the gas velocity increases, it changes into annular flow.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/churn_flow
cut,"The fraction of the total flow rate produced from a well that is due to a particular fluid, for example the water cut in the case of water. The cut is normally quoted at standard surface conditions.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/cut
crosscorrelation flowmeter,"A device for measuring fluid velocity in a production well. The device measures the transit time of a disturbance between two sensors separated by a fixed distance. The technology applies to multiphase flow, in which the disturbance is caused, for example, by the passage of a bubble of gas over each sensor. In practice, there will be many bubbles of gas, so it is necessary to record both sensor signals over a time window and compare, or correlate, them. The two signals will correlate best after shifting one of them by a time corresponding to the average transit time of the bubbles. Different sensors may be used, for example a measure of electrical capacitance as in a holdup meter. The crosscorrelation flowmeter gives the velocity of the disturbance. Since this is caused by just one of the phases, it produces a type of phase velocity log.",Noun,Production Logging,https://glossary.slb.com/en/terms/c/crosscorrelation_flowmeter
differential-temperature log,A record of the difference in temperature between two vertical points in a well. Most differential-temperature logs are obtained by differentiating a normal temperature log with respect to depth. Some are obtained by recording the difference in temperature between two vertically displaced sensors. Note that the differential-temperature log and the radial differential-temperature log are not the same.,Noun,Production Logging,https://glossary.slb.com/en/terms/d/differential-temperature_log
deflector flowmeter,"A device for measuring in situ the velocity of fluid flow in a production or injection well in which the total fluid flow is diverted to pass over an impeller, or spinner. Various techniques have been used to achieve this, one of the earliest being the packer flowmeter. In a typical modern device, the diverter consists of a fabric in a metal cage that is collapsed to pass through the tubing and other restrictions. Below the tubing, the cage is opened until an inflatable ring seals against the casing wall. At this point, the up-going production fluids are forced through the diverter and over an impeller. This ensures that the total casing flow is measured, but may also create an extra pressure drop and hence a change in multiphase flow structure. The diverter flowmeter is particularly suitable for low flow rates in vertical or moderately deviated wells. Readings are made with the tool stationary.",Noun,Production Logging,https://glossary.slb.com/en/terms/d/deflector_flowmeter
differential temperature log,A record of the difference in temperature between two vertical points in a well. Most differential-temperature logs are obtained by differentiating a normal temperature log with respect to depth. Some are obtained by recording the difference in temperature between two vertically displaced sensors. Note that the differential-temperature log and the radial differential-temperature log are not the same.,Noun,Production Logging,https://glossary.slb.com/en/terms/d/differential_temperature_log
depth correlation,The process of comparing and fixing measured depths with known features on baseline logs of the wellbore tubulars and the surrounding formation.,Noun,Production Logging,https://glossary.slb.com/en/terms/d/depth_correlation
dispersed bubble flow,"A multiphase flow regime in pipes in which one fluid moves as small dispersed bubbles through a continuous fluid. The relative velocity of the bubbles depends mainly on the difference in density between the two fluids. Bubble flow normally occurs at low flow rate and low holdup of the bubbly fluid. As the velocity of the continuous fluid increases, the bubbles are dispersed into smaller, more widely separated bubbles. This is known as a dispersed or finely dispersed bubble flow, or sometimes dispersed flow.",Noun,Production Logging,https://glossary.slb.com/en/terms/d/dispersed_bubble_flow
drag bag,Pertaining to a technique in which a packer flowmeter is partially inflated and dragged up the hole to give a continuous flow log. This obsolete technique was introduced in the 1960s because the packer flowmeter could make only stationary measurements.,Adjective,Production Logging,https://glossary.slb.com/en/terms/d/drag_bag
distributed temperature log,"A record of the change in temperature along a well, normally recorded by a fiber-optic cable. The distributed temperature is measured by sending a pulse of laser light down the optical fiber. Molecular vibration, which is directly related to temperature, creates weak reflected signals. These signals are detected at the surface and converted to a log of temperature along the well, sampled approximately every 1 m [3.28 ft] with a resolution of 0.1 degC. The fiber-optic cable is normally installed at the time of well completion, so that the distributed temperature log can be recorded at any later time without well intervention. Introduced in the mid-1990s, the technique can also be used to measure flow rates by creating a temperature transient and observing its movement along the well.",Noun,Production Logging,https://glossary.slb.com/en/terms/d/distributed_temperature_log
diverter flowmeter,"A device for measuring in-situ the velocity of fluid flow in a production or injection well in which the total fluid flow is diverted to pass over an impeller, or spinner. Various techniques have been used to achieve this, one of the earliest being the packer flowmeter. In a typical modern device, the diverter consists of a fabric in a metal cage that is collapsed to pass through the tubing and other restrictions. Below the tubing, the cage is opened until an inflatable ring seals against the casing wall. At this point, the up-going production fluids are forced through the diverter and over an impeller. This ensures that the total casing flow is measured, but may also create an extra pressure drop and hence a change in multiphase flow structure. The diverter flowmeter is particularly suitable for low flow rates in vertical or moderately deviated wells. Readings are made with the tool stationary.",Noun,Production Logging,https://glossary.slb.com/en/terms/d/diverter_flowmeter
radioactive-tracer log,"A record of the presence of tracer material placed in or around the borehole to measure fluid movement in injection wells. There are two traditional techniques for recording radioactive-tracer logs: the tracer-loss measurement, in which a tracer material is added to the completion fluid and its progress monitored with a gamma ray tool; and the velocity-shot measurement, in which the tracer is ejected from one part of a production logging tool and its progress monitored by one or more gamma ray detectors farther down the tool. Radioactive-tracer logs are used to determine injection-flow profiles and detect channels or leaks. They may also be used in production wells, but care must be taken to isolate the fluids on surface until the tracer has decayed to safe levels. The tracer is a radioactive isotope that is soluble in water, oil or gas, or else insoluble, as in the bead tracer. Different radioactive elements with distinct energies and lifetimes may be used. Today, for water injection, the most common is a water-soluble iodine tracer that has a half-life of 8.1 days, while for steam injection a gas with krypton is used.",Noun,Production Logging,https://glossary.slb.com/en/terms/r/radioactive-tracer_log
radial differential temperature log,"A record of the difference in temperature between the opposite sides of the internal wall of a casing. The log is mainly used to detect a channel in the cement, since the fluid moving in the channel is likely to be cooler or warmer than its surroundings. The two temperature probes are held on arms that are extended to touch the casing wall at depths where a channel is suspected. The assembly is then rotated through 360o to give the radial differential-temperature log. A sinusoid indicates a channel. Temperature differences are small, typically 0.005 to 0.05oF [0.003 to 0.03oC], but can be enhanced by injecting cooler fluids from surface.",Noun,Production Logging,https://glossary.slb.com/en/terms/r/radial_differential_temperature_log
