Term,Definition,Grammatical Label,Topic,URL
fluid loss,"The leakage of the liquid phase of drilling fluid, slurry or treatment fluid containing solid particles into the formation matrix. The resulting buildup of solid material or filter cake may be undesirable, as may the penetration of filtrate through the formation. Fluid-loss additives are used to control the process and avoid potential reservoir damage.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/fluid_loss
foam generator,A device fitted in surface treatment lines that helps distribute a liquid foamer phase in a stream of nitrogen gas. The foam generator creates a consistent mixture that becomes a stable foam under downhole pressure and temperature conditions.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/foam_generator
fluid compatibility test,"A test, or series of tests, performed to check that no undesirable reactions occur with a specific fluid. The testing process may include checks for compatibility with other treating fluids, wellbore fluids, reservoir fluids and the reservoir formation. In extreme cases, the mixing of seemingly benign fluids can create significant reactions that may damage the reservoir permeability permanently.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/fluid_compatibility_test
flow cross,"Pressure-containing equipment consisting of four or more flanged or studded connections used to control and direct fluid flow. A flow cross is typically a component of Christmas trees, where it connects the master valve, wing valves, and swab valve.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/flow_cross
flow back,"The process of allowing fluids to flow from the well following a treatment, either in preparation for a subsequent phase of treatment or in preparation for cleanup and returning the well to production.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/flow_back
flow assurance,"The design, strategies and principles for ensuring that there is uninterrupted hydrocarbon production flowing from the reservoir to the point of sale. Impediments to hydrocarbon flow in wellbores and flowlines may arise from an interrelated combination of effects involving flow dynamics—single and multiphase fluid flow—and production chemistry. At reservoir pressure and temperature conditions, fluids are single phase. As they travel toward the production facility, the fluids experience changes in pressure and temperature that result in multiple fluid phases and the formation, accumulation and dispersal of inorganic and organic solids that may become impediments to production. Multiphase flow may cause phenomena such as slugging in subsea flowlines and risers. Solids deposition may cause flowline plugging anywhere in the system.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/flow_assurance
foam diversion,"The use of foam as a diverting agent during staged stimulation treatments. Stable foam is relatively viscous and the effect within a reservoir matrix can be used to divert subsequent acid stages from the zones already treated. Following the treatment, the foam breaks, with little risk of formation damage, to form a mixture of liquid and gaseous nitrogen that facilitates the cleanup process.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/foam_diversion
formation fracture pressure,Pressure above which injection of fluids will cause the rock formation to fracture hydraulically.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/f/formation_fracture_pressure
foam breaker,"A mud additive used to lower interfacial tension so that trapped gas will readily escape from mud. Mechanical degassing equipment is commonly used along with defoamer. Octyl alcohol, aluminum stearate, various glycols, silicones and sulfonated hydrocarbons are used as defoamers.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/f/foam_breaker
gauge tank,"A small tank with accurate volume markings used to measure flow into or out of a well. Treatments that require accurate volume tracking of fluids, such as squeeze cementing, generally use a gauge tank to measure fluid volumes.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/gauge_tank
gas buster,"A simple separator vessel used to remove free or entrained gas from fluids circulated in the wellbore, such as mud used during drilling operations. The gas buster typically comprises a vessel containing a series of baffles with a liquid exit on the bottom and a gas-vent line at the top of the vessel.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/gas_buster
grease-injection system,"An assembly of components used to contain wellhead fluids and pressure during braided-line or wireline operations. The wireline passes through a close-tolerance tube assembly as it leaves the wellbore. High-pressure grease is pumped into the surrounding annulus to effect a pressure-tight dynamic seal that is maintained during the operation by injecting more grease as required. A slight leakage of grease is normal, and the addition of fresh grease enables the consistency of the seal to be maintained at an effective level.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/grease-injection_system
gin pole,"A lifting device, similar in function to a crane jib, that is used in a number of oilfield applications, such as for handling tubulars on a snubbing unit, tool strings on a slickline unit or on a winch truck, and for general lifting at the wellsite.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/gin_pole
goat head,A flow cross installed on top of a frac tree where treating iron is connected and treatment fluid enters the frac tree.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/goat_head
gripper blocks,"The profiled blocks attached to the drive chains of a coiled tubing injector head. The gripper blocks are arranged in opposing pairs to secure the coiled tubing string in the injector-head chains. As the hydraulic drive system rotates the chains, the gripper blocks feed the tubing string into, or out of the well.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/gripper_blocks
grapple,"A generic name given to tools that engage on the outer surface of a tubing string or tool assembly, generally for fishing purposes.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/g/grapple
goose neck,"An inverted ""U"" shaped section of rigid piping normally used as a conduit for high-pressure drilling fluid. In particular, the term is applied to a structure that connects the top of a vertical standpipe running up the side of a derrick or mast to a flexible kelly hose that in turn is connected to another gooseneck between the flexible line and the swivel.",Noun,Drilling,https://glossary.slb.com/en/terms/g/goose_neck
high pressure squeeze,"A squeeze-cementing technique involving the application of treatment pressure that is higher than the fracture pressure of the formation. This procedure may be necessary to force the slurry into microcracks or annuli that surround the wellbore. The characteristics of a fracture are dependent on the fluid flow rate when the fracture is initiated; consequently, high-pressure squeeze operations must be conducted with a high degree of control to place the slurry in the desired location.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/high_pressure_squeeze
gooseneck,"An inverted ""U"" shaped section of rigid piping normally used as a conduit for high-pressure drilling fluid. In particular, the term is applied to a structure that connects the top of a vertical standpipe running up the side of a derrick or mast to a flexible kelly hose that in turn is connected to another gooseneck between the flexible line and the swivel.",Noun,Drilling,https://glossary.slb.com/en/terms/g/gooseneck
high-pressure squeeze,"A squeeze-cementing technique involving the application of treatment pressure that is higher than the fracture pressure of the formation. This procedure may be necessary to force the slurry into microcracks or annuli that surround the wellbore. The characteristics of a fracture are dependent on the fluid flow rate when the fracture is initiated; consequently, high-pressure squeeze operations must be conducted with a high degree of control to place the slurry in the desired location.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/high-pressure_squeeze
high-pressure manifold,"Flow control unit used in the pressurization of fluid employed in hydraulic fracturing. Fracturing fluid enters the missile at low pressure and is directed to the pump trucks for pressurization. High-pressure fluid returns to the missile and is directed to the well or, in the case of a multiwell pad, to a frac manifold.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/high-pressure_manifold
hydraulic fracturing,"A stimulation treatment routinely performed on oil and gas wells in low-permeability reservoirs. Specially engineered fluids are pumped at high pressure and rate into the reservoir interval to be treated, causing a vertical fracture to open. The wings of the fracture extend away from the wellbore in opposing directions according to the natural stresses within the formation. Proppant, such as grains of sand of a particular size, is mixed with the treatment fluid to keep the fracture open when the treatment is complete. Hydraulic fracturing creates high-conductivity communication with a large area of formation and bypasses any damage that may exist in the near-wellbore area.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_fracturing
hydraulic disconnect,"A downhole tool designed to allow the lower and upper tool string sections to be parted to enable retrieval of the running string. Hydraulic disconnects rely on the application of a predefined pressure through the running string to activate a release mechanism. In some cases, a ball or dart is plugged to block circulation through the tool string and enable the application of the release pressure.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_disconnect
hydrogen sulfide,"[H2S] An extraordinarily poisonous gas with a molecular formula of H2S. At low concentrations, H2S has the odor of rotten eggs, but at higher, lethal concentrations, it is odorless. H2S is hazardous to workers and a few seconds of exposure at relatively low concentrations can be lethal, but exposure to lower concentrations can also be harmful. The effect of H2S depends on duration, frequency and intensity of exposure as well as the susceptibility of the individual. Hydrogen sulfide is a serious and potentially lethal hazard, so awareness, detection and monitoring of H2S is essential. Since hydrogen sulfide gas is present in some subsurface formations, drilling and other operational crews must be prepared to use detection equipment, personal protective equipment, proper training and contingency procedures in H2S-prone areas. Hydrogen sulfide is produced during the decomposition of organic matter and occurs with hydrocarbons in some areas. It enters drilling mud from subsurface formations and can also be generated by sulfate-reducing bacteria in stored muds. H2S can cause sulfide-stress-corrosion cracking of metals. Because it is corrosive, H2S production may require costly special production equipment such as stainless steel tubing. Sulfides can be precipitated harmlessly from water muds or oil muds by treatments with the proper sulfide scavenger. H2S is a weak acid, donating two hydrogen ions in neutralization reactions, forming HS- and S-2 ions. In water or water-base muds, the three sulfide species, H2S and HS- and S-2 ions, are in dynamic equilibrium with water and H+ and OH- ions. The percent distribution among the three sulfide species depends on pH. H2S is dominant at low pH, the HS- ion is dominant at mid-range pH and S2 ions dominate at high pH. In this equilibrium situation, sulfide ions revert to H2S if pH falls. Sulfides in water mud and oil mud can be quantitatively measured with the Garrett Gas Train according to procedures set by API.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydrogen_sulfide
hydraulic centralizer,"A type of tool-string centralizer, generally used in through-tubing applications, that employs hydraulic force to energize the centralizer arms or bows. Through-tubing operations sometimes require the tool string to be centralized within the casing or liner below the tubing. The relatively large expansion required for this is not generally within the operating range of conventional centralizer models.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_centralizer
hot oiler,A truck- or skid-mounted unit used to heat oil or treatment fluid. Hot oilers are routinely used in the removal of wax deposits from the upper wellbore section of wells in cold climates where low wellhead temperatures increases the susceptibility of heavy crude oil to wax precipitation.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hot_oiler
HPU,"A device used in a hydraulic system to store energy or, in some applications, dampen pressure fluctuations. Energy is stored by compressing a precharged gas bladder with hydraulic fluid from the operating or charging system. Depending on the fluid volume and precharge pressure of the accumulator, a limited amount of hydraulic energy is then available independent of any other power source. Well pressure-control systems typically incorporate sufficient accumulator capacity to enable the blowout preventer to be operated with all other power shut down.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hpu
hydraulic bypass,"A design feature on packers and similar downhole tools that occupy a large proportion of the drift diameter of the wellbore. When running and retrieving such tools, the hydraulic bypass allows the wellbore fluid to flow through part of the tool assembly to reduce the forces applied to the tool and reduce any damaging swab or surge effect on the reservoir formation.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_bypass
HF,"A poisonous liquid acid composed of hydrogen and fluorine. Hydrofluoric acid [HF] is used primarily because it is the only common, inexpensive mineral acid that can dissolve siliceous minerals. HF is typically mixed with hydrochloric acid [HCl] or organic acid to keep the pH low when it spends, thereby preventing detrimental precipitates. These mixtures, also called mud acids, are considered the main fluid in a sandstone acid treatment because they remove formation damage. Hydrofluoric acid should not be used in sandstone formations with high carbonate content because of the high risk of calcium fluoride precipitation [CaF2].",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hf
hammer union,A connection common in the oil industry consisting of two joints coupled by a threaded nut. Protrusions on the nut are hit with a sledgehammer to tighten the connection and energize the seals. Hammer unions are commonly used on treating iron because of their ability to be quickly made up or broken down.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hammer_union
hesitation squeeze,"A technique used in squeeze cementing whereby a portion of the slurry is pumped, then pumping stops to expose the slurry to differential pressure against the zone of interest in stages over a period from several minutes to several hours. This pressure, higher than necessary for fluid movement, is applied to force the cement slurry into the area requiring repair. This staged procedure is repeated until all the slurry has been pumped or until no further slurry can be placed into the treatment zone. The cement remaining in the zone forms an effective hydraulic seal with a high compressive strength.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hesitation_squeeze
heavy pipe,"An operating condition during a snubbing operation in which the force resulting from the weight of the pipe or tubing string is greater than the wellhead pressure and the buoyancy forces acting to eject the string from the wellbore. In the heavy-pipe condition, the string will drop into the wellbore if the gripping force is lost.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/heavy_pipe
hydrofluoric-hydrochloric acid,"A mixture of hydrofluoric acid [HF] and hydrochloric acid [HCl] or organic acid used as the main fluid in a sandstone matrix treatment. Hydrochloric acid or organic acid is mixed with HF to keep the pH low when it spends, thereby preventing detrimental precipitates. The name mud acid was given to these mixtures because they were originally developed to treat damage from siliceous drilling muds.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydrofluoric-hydrochloric_acid
hydrochloric acid,"An acid type commonly used in oil- and gas- well stimulation, especially in carbonate formations. The reaction characteristics of hydrochloric acid enable it to be used in a wide range of treatments, often with chemical additives that enhance its performance or allow greater control of the treatment. Treatments are most commonly conducted with 15% or 28% solutions of hydrochloric acid.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydrochloric_acid
hydraulic power pack,"An assembly of components and controls necessary to provide a hydraulic power supply. In modern oilfield activities, many systems are hydraulically powered, including the majority of mobile systems such as slickline units, coiled tubing units and snubbing units. In most cases, a diesel engine is the prime mover, providing an independent power supply that is harnessed to the necessary hydraulic pump and control systems.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_power_pack
hydraulic release tool,"A downhole tool designed to allow the lower and upper tool string sections to be parted to enable retrieval of the running string. Hydraulic disconnects rely on the application of a predefined pressure through the running string to activate a release mechanism. In some cases, a ball or dart is plugged to block circulation through the tool string and enable the application of the release pressure.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_release_tool
hydraulic power unit,"A device used in a hydraulic system to store energy or, in some applications, dampen pressure fluctuations. Energy is stored by compressing a precharged gas bladder with hydraulic fluid from the operating or charging system. Depending on the fluid volume and precharge pressure of the accumulator, a limited amount of hydraulic energy is then available independent of any other power source. Well pressure-control systems typically incorporate sufficient accumulator capacity to enable the blowout preventer to be operated with all other power shut down.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydraulic_power_unit
hydrostatic bailer,"A slickline tool generally used for the removal of sand or similar small particles around the fishing necks of downhole tools or equipment. The hydrostatic bailer incorporates a sealed atmospheric chamber and a shear pin, or similar activation mechanism, to allow communication with the wellbore. When the tool is activated, there is a fluid surge into the atmosphere as the pressure is equalized. A shroud arrangement at the base of the tool contains and directs the fluid surge to dislodge and capture any debris in the area.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/h/hydrostatic_bailer
bias weld,"A technique used in the assembly of coiled tubing strings at the manufacturing plant. Prior to being formed, the string is assembled from flat steel strips joined by a bias weld that is angled across the strip joint at 45°. When the tubing string is milled, the helical weld form provides enhanced characteristics of the tube at the weld site. These are significantly better than those achievable with the alternative butt weld technique.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/bias_weld
belt effect,"A condition in deviated wellbores in which an additional friction component is applied as the slickline, wireline, or coiled tubing is drawn to the inside radius of the curve. The effect is largely dependent on the load on the string, with the resultant friction forces being of most influence when high loads are encountered under static or slow-moving conditions.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/belt_effect
bed wrap,"The first layer of coiled tubing, slickline, or wireline to be wound on the core of a reel drum or spool. The bed wrap helps secure the tubing string or slickline to the reel core and provides the foundation upon which subsequent wraps are laid as the drum is filled. A neat and secure bed wrap is necessary for proper spooling that will allow the drum to hold the maximum capacity without damaging the string.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/bed_wrap
ball dropper,The device used to inject ball sealers into the treatment fluid as it is pumped through the surface treating lines.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/ball_dropper
back up,"To hold one end of a threaded connection while the other is turned to make up the joint. To ensure a secure connection, many types of threaded joints are made up to specific torque requirements in oil and gas well applications. This process requires the controlled application of force to the rotating component and a means of stabilizing and securing the corresponding stationary component to which it is being connected.",Verb,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/back_up
balance point,"The point at which the forces acting on a tubing string suspended in a live wellbore are equal. Under these conditions, the weight of the tubing string is balanced by the wellbore pressure acting to expel the string from the wellbore. The friction caused by the tubing string passing through the stripper or wellhead sealing device acts to extend the interval over which the balance point is apparent.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/balance_point
ball diverter,"Small spheres designed to seal perforations that are accepting the most fluid, thereby diverting reservoir treatments to other portions of the target zone. Ball sealers are incorporated into the treatment fluid and pumped with it. The effectiveness of this type of mechanical diversion to keep the balls in place is strongly dependent on the differential pressure across the perforation and the geometry of the perforation itself.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/ball_diverter
ballout,"A condition that may occur during ball diversion treatments in which all open perforations capable of receiving fluid are sealed. Ballout is signified by a rapid increase in treating pressure. Maintaining the treatment pressure may result in the breakdown and subsequent treatment of plugged perforations. If no further injection is possible, the pressure must be released to unseat the ball sealers, at which time the treatment will be terminated.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/ballout
ball launcher,The device used to inject ball sealers into the treatment fluid as it is pumped through the surface treating lines.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/ball_launcher
basket,"A downhole device or tool component designed to catch debris or objects, such as balls, darts, or plugs dropped to actuate downhole equipment or tools.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/basket
barrel pump,A small pump with an extended suction duct that is designed to pump fluid from barrels. Barrel pumps are commonly used to decant liquid additives during the preparation of treatment fluids at the wellsite.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/barrel_pump
broach,A downhole tool used to repair the internal diameter of the production tubing where a slight collapse or a dent has occurred. Cutting profiles on a broach removes the tubing-wall material to allow subsequent passage of tools and equipment of a prescribed diameter.,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/broach
batch mixer,A vessel and mixing system used to prepare treatment fluids. A batch mixer is generally equipped with,Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/batch_mixer
ball sealers,"Small spheres designed to seal perforations that are accepting the most fluid, thereby diverting reservoir treatments to other portions of the target zone. Ball sealers are incorporated into the treatment fluid and pumped with it. The effectiveness of this type of mechanical diversion to keep the balls in place is strongly dependent on the differential pressure across the perforation and the geometry of the perforation itself.",Noun,Well Workover And Intervention,https://glossary.slb.com/en/terms/b/ball_sealers
bridging material,"Solids added to a drilling fluid to bridge across the pore throat or fractures of an exposed rock thereby building a filter cake to prevent loss of whole mud or excessive filtrate. Bridging materials are commonly used in drilling fluids and in lost circulation treatments. For reservoir applications, the bridging agent should be removable-common products include calcium carbonate (acid-soluble), suspended salt (water-soluble) or oil-soluble resins. For lost-circulation treatments, any suitably sized products can be used, including mica, nutshells and fibers. These products are more commonly referred to as lost-circulation material (LCM).",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bridging_material
