Term,Definition,Grammatical Label,Topic,URL
effective permeability,"The ability to preferentially flow or transmit a particular fluid when other immiscible fluids are present in the reservoir (e.g., effective permeability of gas in a gas-water reservoir). The relative saturations of the fluids as well as the nature of the reservoir affect the effective permeability. In contrast, absolute permeability is the measurement of the permeability conducted when a single fluid or phase is present in the rock.",Noun,Geology,https://glossary.slb.com/en/terms/e/effective_permeability
flower structure,"Folded structures associated with strike-slip faults. In areas where strike-slip faults occur in converging crust, or transpression, rocks are faulted upward in a positive flower structure. In areas of strike-slip faulting in diverging crust, or transtension, rocks drop down to form a negative flower structure. Flower structures can form hydrocarbon traps. The term ""flower structure"" reflects the resemblance of the structure to the petals of a flower in cross section.",Noun,Geology,https://glossary.slb.com/en/terms/f/flower_structure
fairway,"The trend along which a particular geological feature is likely, such as a sand fairway or a hydrocarbon fairway. Prediction of conceptual fairways helps explorationists develop prospects. Along a sand fairway, for example, sand was transported and, presumably, was deposited, allowing an interpretation of the presence of reservoir rock in the fairway.",Noun,Geology,https://glossary.slb.com/en/terms/f/fairway
fossil,"Preserved remnants of plants or animals, such as skeletons, shells, casts or molds, tracks or borings, and feces.",Noun,Geology,https://glossary.slb.com/en/terms/f/fossil
free water,"Water that is mobile, available to flow, and not bound to surfaces of grains or minerals in rock.",Noun,Geology,https://glossary.slb.com/en/terms/f/free_water
fault,"A break or planar surface in brittle rock across which there is observable displacement. Depending on the relative direction of displacement between the rocks, or fault blocks, on either side of the fault, its movement is described as normal, reverse or strike-slip. According to terminology derived from the mining industry, the fault block above the fault surface is called the hanging wall, while the fault block below the fault is the footwall. Given the geological complexity of some faulted rocks and rocks that have undergone more than one episode of deformation, it can be difficult to distinguish between the various types of faults. Also, areas deformed more than once or that have undergone continual deformation might have fault surfaces that are rotated from their original orientations, so interpretation is not straightforward. In a normal fault, the hanging wall moves down relative to the footwall along the dip of the fault surface, which is steep, from 45o to 90o. A growth fault is a type of normal fault that forms during sedimentation and typically has thicker strata on the downthrown hanging wall than the footwall. A reverse fault forms when the hanging wall moves up relative to the footwall parallel to the dip of the fault surface. A thrust fault, sometimes called an overthrust, is a reverse fault in which the fault plane has a shallow dip, typically much less than 45o. Movement of normal and reverse faults can also be oblique as opposed to purely parallel to the dip direction of the fault plane. The motion along a strike-slip fault, also known as a transcurrent or wrench fault, is parallel to the strike of the fault surface, and the fault blocks move sideways past each other. The fault surfaces of strike-slip faults are usually nearly vertical. A strike-slip fault in which the block across the fault moves to the right is described as a dextral strike-slip fault. If it moves left, the relative motion is described as sinistral. A transform fault is a particular type of strike-slip fault that is a boundary of an oceanic tectonic plate. The actual movement of a transform fault is opposite to its apparent displacement. The presence of a fault can be detected by observing characteristics of rocks such as changes in lithology from one fault block to the next, breaks and offsets between strata or seismic events, and changes in formation pressure in wells that penetrate both sides of a fault. Some fault surfaces contain relatively coarse rubble that can act as a conduit for migrating oil or gas, whereas the surfaces of other faults are smeared with impermeable clays or broken grains that can act as a fault seal.",Noun,Geology,https://glossary.slb.com/en/terms/f/fault
feldspar,"[alkali feldspar (K,Na)AlSi3O8]
[plagioclase feldspar NaAlSi3O8 - CaAl2Si2O8] A group of rock-forming silicate minerals that are essential constituents of igneous rocks and are common in sandstones. Feldspar can weather to form clay minerals. Feldspar can occur in all three major rock types and forms approximately 60% of the crust of the Earth.",Noun,Geology,https://glossary.slb.com/en/terms/f/feldspar
fault trap,A type of structural hydrocarbon trap in which closure is controlled by the presence of at least one fault surface.,Noun,Geology,https://glossary.slb.com/en/terms/f/fault_trap
felsic,Pertaining to minerals or igneous rocks composed of minerals such as quartz and feldspar that are relatively light in color and density. The word comes from the terms feldspar and silica. Granite is a felsic igneous rock. (Compare with mafic.),Adjective,Geology,https://glossary.slb.com/en/terms/f/felsic
fence diagram,A graphical display of three-dimensional data and interpretations in two-dimensional perspective view. Geologic cross sections can be displayed in a network to form a fence diagram. Stratigraphic changes can be displayed clearly in fence diagrams.,Noun,Geology,https://glossary.slb.com/en/terms/f/fence_diagram
fabric,"Rock fabric: Fabric refers to the spacing, arrangement, distribution, size, shape, and orientation of the constituents of rocks, such as minerals, grains, porosity, layering, bed boundaries, lithology contacts, and fractures.",Noun,Geology,https://glossary.slb.com/en/terms/f/fabric
fracture,"A crack or surface of breakage within rock not related to foliation or cleavage in metamorphic rock along which there has been no movement. A fracture along which there has been displacement is a fault. When walls of a fracture have moved only normal to each other, the fracture is called a joint. Fractures can enhance permeability of rocks greatly by connecting pores together, and for that reason, fractures are induced mechanically in some reservoirs in order to boost hydrocarbon flow. Fractures may also be referred to as natural fractures to distinguish them from fractures induced as part of a reservoir stimulation or drilling operation. In some shale reservoirs, natural fractures improve production by enhancing effective permeability. In other cases, natural fractures can complicate reservoir stimulation.",Noun,Geology,https://glossary.slb.com/en/terms/f/fracture
facies,"The overall characteristics of a rock unit that reflect its origin and differentiate the unit from others around it. Mineralogy and sedimentary source, fossil content, sedimentary structures and texture distinguish one facies from another.",Noun,Geology,https://glossary.slb.com/en/terms/f/facies
fracture permeability,"That portion of a dual-porosity reservoirs permeability that is associated with the secondary porosity created by open, natural fractures. In many of these reservoirs, fracture permeability can be the major controlling factor of the flow of fluids.",Noun,Geology,https://glossary.slb.com/en/terms/f/fracture_permeability
fresh water,"Formation water with low salinity. Water is considered fresh when its low conductivity makes the interpretation of resistivity logs difficult. The salinity at which this becomes important depends on temperature and clay content, among other factors, but is generally somewhere less than 10 ppk.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/f/fresh_water
field,"An accumulation, pool, or group of pools of hydrocarbons or other mineral resources in the subsurface. A hydrocarbon field consists of a reservoir in a shape that will trap hydrocarbons and that is covered by an impermeable, sealing rock. Typically, the term implies an economic size.",Noun,Geology,https://glossary.slb.com/en/terms/f/field
fracture porosity,"A type of secondary porosity produced by the tectonic fracturing of rock. Fractures themselves typically do not have much volume, but by joining preexisting pores, they enhance permeability significantly. In exceedingly rare cases, nonreservoir rocks such as granite can become reservoir rocks if sufficient fracturing occurs.",Noun,Geology,https://glossary.slb.com/en/terms/f/fracture_porosity
fracture gradient,The pressure required to induce fractures in rock at a given depth.,Noun,Geology,https://glossary.slb.com/en/terms/f/fracture_gradient
free gas,The gaseous phase present in a reservoir or other contained area. Gas may be found either dissolved in reservoir fluids or as free gas that tends to form a gas cap beneath the top seal on the reservoir trap. Both free gas and dissolved gas play important roles in the reservoir-drive mechanism.,Noun,Geology,https://glossary.slb.com/en/terms/f/free_gas
formation water,"Water that occurs naturally within the pores of rock. Water from fluids introduced to a formation through drilling or other interference, such as mud and seawater, does not constitute formation water. Formation water, or interstitial water, might not have been the water present when the rock originally formed. In contrast, connate water is the water trapped in the pores of a rock during its formation, and may be called fossil water.",Noun,Geology,https://glossary.slb.com/en/terms/f/formation_water
formation pressure,"The pressure of fluids within the pores of a reservoir, usually hydrostatic pressure, or the pressure exerted by a column of water from the formation's depth to sea level. When impermeable rocks such as shales form as sediments are compacted, their pore fluids cannot always escape and must then support the total overlying rock column, leading to anomalously high formation pressures. Because reservoir pressure changes as fluids are produced from a reservoir, the pressure should be described as measured at a specific time, such as initial reservoir pressure.",Noun,Geology,https://glossary.slb.com/en/terms/f/formation_pressure
formation,"The fundamental unit of lithostratigraphy. A body of rock that is sufficiently distinctive and continuous that it can be mapped. In stratigraphy, a formation is a body of strata of predominantly one type or combination of types; multiple formations form groups, and subdivisions of formations are members.",Noun,Geology,https://glossary.slb.com/en/terms/f/formation
fold,"A wave-like geologic structure that forms when rocks deform by bending instead of breaking under compressional stress. Anticlines are arch-shaped folds in which rock layers are upwardly convex. The oldest rock layers form the core of the fold, and outward from the core progressively younger rocks occur. A syncline is the opposite type of fold, having downwardly convex layers with young rocks in the core. Folds typically occur in anticline-syncline pairs. The hinge is the point of maximum curvature in a fold. The limbs occur on either side of the fold hinge. The imaginary surface bisecting the limbs of the fold is called the axial surface. The axial surface is called the axial plane in cases where the fold is symmetrical and the lines containing the points of maximum curvature of the folded layers, or hinge lines, are coplanar. Concentric folding preserves the thickness of each bed as measured perpendicular to original bedding. Similar folds have the same wave shape, but bed thickness changes throughout each layer, with thicker hinges and thinner limbs.",Noun,Geology,https://glossary.slb.com/en/terms/f/fold
fluid contact,"The interface that separates fluids of different densities in a reservoir. Horizontal contacts are usually assumed, although tilted contacts occur in some reservoirs. The contact between fluids is usually gradual rather than sharp, forming a transition zone of mixed fluid. A mixed-fluid reservoir will stratify according to fluid density, with gas at the top, oil in the middle, and water below. Production of fluids often perturbs the fluid contacts in a reservoir.",Noun,Geology,https://glossary.slb.com/en/terms/f/fluid_contact
fluvial,"Pertaining to an environment of deposition by a river or running water. Fluvial deposits tend to be well sorted, especially in comparison with alluvial deposits, because of the relatively steady transport provided by rivers.",Adjective,Geology,https://glossary.slb.com/en/terms/f/fluvial
geomagnetic polarity time scale,"A record of the onset and duration of the multitude of episodes of reversal of the Earth's magnetic polarity, or geomagnetic polarity reversals. The GPTS was developed by thorough study of rocks from around the world, during which it was observed that rocks from specific time periods contained magnetic minerals whose orientation was opposite to that of the current magnetic field. By comparing the patterns of magnetic reversals with those of rocks of known age, the approximate ages of rocks can be established. This is particularly useful for basalts of the oceanic crust, which record the Earth's magnetic field as they solidify from molten lava symmetrically about the midocean ridges. The time scale has been accurately extended back to the Upper Jurassic, the age of oldest existing oceanic crust.",Noun,Geology,https://glossary.slb.com/en/terms/g/geomagnetic_polarity_time_scale
geologist,"A scientist trained in the study of the Earth. In the petroleum industry, geologists perform a wide variety of functions, but typically generate prospects and interpret data such as maps, well logs, outcrops, cuttings, core samples and seismic data.",Noun,Geology,https://glossary.slb.com/en/terms/g/geologist
geomagnetic polarity reversal,"The periodic switching of the magnetic north and south poles of the Earth throughout time, probably as a result of movement of fluid within the Earth's core. The onset and duration of the many episodes of reversed polarity have been documented by examining the polarity of magnetic minerals within rocks of different ages from around the world, particularly in basalts or igneous rocks of the oceanic crust. Oceanic basalts record the Earth's magnetic field as they solidify from molten lava symmetrically on each side of the midoceanic ridges. These data have been compiled to create a time scale known as the geomagnetic polarity time scale (GPTS). In the oil field, borehole recordings allow direct correlation to GPTS and well-to-well correlations.",Noun,Geology,https://glossary.slb.com/en/terms/g/geomagnetic_polarity_reversal
gas sand,A porous sand layer or sand body charged with natural gas.,Noun,Geology,https://glossary.slb.com/en/terms/g/gas_sand
geology,"The study of the Earth—its history, structure, composition, life forms, and the processes that continue to change it.",Noun,Geology,https://glossary.slb.com/en/terms/g/geology
geologic time scale,"A chronological chart of the stages and ages of events in the history of the Earth, from its initial formation to present, that has been constructed on the basis of the rock record. As is the typical natural position of rocks, the oldest event is at the bottom of the chart and the youngest is at the top. Both absolute and relative ages of rocks and fossils supplement interpretations from rocks. The vastness of geologic time and the slowness of geological processes are difficult to capture in a simple chart.",Noun,Geology,https://glossary.slb.com/en/terms/g/geologic_time_scale
geological,"Pertaining to geology, the study of the Earth—its history, structure, composition, life forms, and the processes that continue to change it.",Adjective,Geology,https://glossary.slb.com/en/terms/g/geological
geologic map,"A map showing the type and spatial distribution of rocks at the surface of the Earth. Rock formations are color-coded and symbols for geological structures are annotated, so age relationships are evident. Topographic contours and cultural features can also appear on geologic maps.",Noun,Geology,https://glossary.slb.com/en/terms/g/geologic_map
geochemistry,"The study of the chemistry of the Earth and within solid bodies of the solar system, including the distribution, circulation and abundance of elements (and their ions and isotopes), molecules, minerals, rocks and fluids. For geochemists in the petroleum industry, source rock geochemistry is a major focus. Geochemical techniques can determine whether a given source rock is rich enough in organic matter to generate hydrocarbons, whether the source rock has generated hydrocarbons, and whether a particular oil sample was generated by a given source rock.",Noun,Geology,https://glossary.slb.com/en/terms/g/geochemistry
geologic,"Pertaining to geology, the study of the Earth—its history, structure, composition, life forms, and the processes that continue to change it.",Adjective,Geology,https://glossary.slb.com/en/terms/g/geologic
geochronology,"The study of the relative or absolute age of rocks, minerals and fossils. Absolute age is the measurement of age in years, but ""absolute"" ages typically have some amount of error and are inexact. Relative age, in contrast, is the approximate age of rocks, fossils or minerals made by determining the age of the material relative to other surrounding material.",Noun,Geology,https://glossary.slb.com/en/terms/g/geochronology
generation,"The formation of hydrocarbons from a source rock as bitumen forms from kerogen and accumulates as oil or gas. Generation depends on three main factors: the presence of organic matter rich enough to yield hydrocarbons, adequate temperature, and sufficient time to bring the source rock to maturity. Pressure and the presence of bacteria and catalysts also affect generation. Generation is a critical phase in the development of a petroleum system.",Noun,Geology,https://glossary.slb.com/en/terms/g/generation
gypsum,[CaSO472H2O] A highly insoluble sulfate mineral that is the first to precipitate from evaporating seawater. Dehydration of gypsum can produce anhydrite. Fine-grained gypsum is called alabaster.,Noun,Geology,https://glossary.slb.com/en/terms/g/gypsum
gas-prone,"The quality of a source rock that makes it more likely to generate gas than oil. The nature of the organic matter or kerogen in source rocks varies from coaly, plant-like material commonly found in terrestrial source rocks to algal or other marine material that makes up marine source rocks. Terrestrial source rocks are commonly gas-prone.",Adjective,Geology,https://glossary.slb.com/en/terms/g/gas-prone
gas-oil contact,"A bounding surface in a reservoir above which predominantly gas occurs and below which predominantly oil occurs. Gas and oil are miscible, so the contact between gas and oil is transitional, forming a zone containing a mix of gas and oil.",Noun,Geology,https://glossary.slb.com/en/terms/g/gas-oil_contact
gas-water contact,"A bounding surface in a reservoir above which predominantly gas occurs and below which predominantly water occurs. Gas and water are somewhat miscible, so the contact between gas and water is not necessarily sharp and there is typically a transition zone between 100% gas and 100% water in reservoirs.",Noun,Geology,https://glossary.slb.com/en/terms/g/gas-water_contact
gas in solution,"Gas that is dissolved in a liquid, such as water or oil.",Noun,Geology,https://glossary.slb.com/en/terms/g/gas_in_solution
geopressure,"The pressure within the Earth, or formation pressure. The common oilfield usage, however, is to indicate anomalous subsurface pore pressure that is higher or lower than the normal, predicted hydrostatic pressure for a given depth, or the pressure exerted per unit area by a column of fresh water from sea level to a given depth. Abnormally low pore pressure might occur in areas where fluids have been drained, such as a depleted hydrocarbon reservoir. Abnormally high pore pressure might occur in areas where burial of water-filled sediments by an impermeable sediment such as clay was so rapid that fluids could not escape and the pore pressure increased with deeper burial.",Noun,Geology,https://glossary.slb.com/en/terms/g/geopressure
gas hydrate,"An unusual occurrence of hydrocarbon in which molecules of natural gas, typically methane, are trapped in ice molecules. More generally, hydrates are compounds in which gas molecules are trapped within a crystal structure. Hydrates form in cold climates, such as permafrost zones and in deep water. To date, economic liberation of hydrocarbon gases from hydrates has not occurred, but hydrates contain quantities of hydrocarbons that could be of great economic significance. Hydrates can affect seismic data by creating a reflection or multiple.",Noun,Geology,https://glossary.slb.com/en/terms/g/gas_hydrate
geopressured,"Subject to the pressure within the Earth, or formation pressure. The common oilfield usage, however, is to indicate anomalous subsurface pore pressure that is higher or lower than the normal, predicted hydrostatic pressure for a given depth, or the pressure exerted per unit area by a column of fresh water from sea level to a given depth. Abnormally low pore pressure might occur in areas where fluids have been drained, such as a depleted hydrocarbon reservoir. Abnormally high pore pressure might occur in areas where burial of water-filled sediments by an impermeable sediment such as clay was so rapid that fluids could not escape and the pore pressure increased with deeper burial.",Adjective,Geology,https://glossary.slb.com/en/terms/g/geopressured
growth fault,"A type of normal fault that develops and continues to move during sedimentation and typically has thicker strata on the downthrown, hanging wall side of the fault than in the footwall. Growth faults are common in the Gulf of Mexico and in other areas where the crust is subsiding rapidly or being pulled apart.",Noun,Geology,https://glossary.slb.com/en/terms/g/growth_fault
geopressure gradient,"The change in pore pressure per unit depth, typically in units of pounds per square inch per foot (psi/ft) or kilopascals per meter (kPa/m). The geopressure gradient might be described as high or low if it deviates from the normal hydrostatic pressure gradient of 0.433 psi/ft [9.8 kPa/m].",Noun,Geology,https://glossary.slb.com/en/terms/g/geopressure_gradient
groundwater,"Water in the subsurface below the water table. Groundwater is held in the pores of rocks, and can be connate, from meteoric sources, or associated with igneous intrusions.",Noun,Geology,https://glossary.slb.com/en/terms/g/groundwater
glauconite,"[(K,Na,Ca) 1.2-2.0(Fe+3,Al,Fe+2,Mg)4(Si7-7.6Al1-0.4O20)(OH)47nH20] A green silicate mineral found in sedimentary rocks and formed on continental shelves characterized by slow sedimentation and organic matter, such as fecal pellets, present in an oxidizing environment. In sufficient quantity, it can form a sandy, green deposit such as the Cretaceous greensands of the US and UK.",Noun,Geology,https://glossary.slb.com/en/terms/g/glauconite
glacial,Pertaining to the environment of deposition by glaciers.,Adjective,Geology,https://glossary.slb.com/en/terms/g/glacial
geostatic pressure,"The pressure of the weight of overburden, or overlying rock, on a formation; also called lithostatic pressure.",Noun,Geology,https://glossary.slb.com/en/terms/g/geostatic_pressure
GOC,"Abbreviation for gas-oil contact, a bounding surface in a reservoir above which predominantly gas occurs and below which predominantly oil occurs. Gas and oil are miscible, so the contact between gas and oil is transitional, forming a zone containing a mix of gas and oil.",Noun,Geology,https://glossary.slb.com/en/terms/g/goc
Global Positioning System,"A system of numerous Earth-orbiting satellites that can be used to determine the location (latitude, longitude and elevation) of a receiver or station on the Earth within about 2 m [6 ft]. Fixed receivers on Earth can be used to determine the relative motions of fault blocks and lithospheric plates. Hand-held receivers can be used for producing accurate geologic maps, acquiring navigation data for 3D seismic surveys, and positioning wells in the field.",Noun,Geology,https://glossary.slb.com/en/terms/g/global_positioning_system
GPTS,"A record of the onset and duration of the multitude of episodes of reversal of the Earth's magnetic polarity, or geomagnetic polarity reversals. The GPTS was developed by thorough study of rocks from around the world, during which it was observed that rocks from specific time periods contained magnetic minerals whose orientation was opposite to that of the current magnetic field. By comparing the patterns of magnetic reversals with those of rocks of known age, the approximate ages of rocks can be established. This is particularly useful for basalts of the oceanic crust, which record the Earth's magnetic field as they solidify from molten lava symmetrically about the midocean ridges. The time scale has been accurately extended back to the Upper Jurassic, the age of oldest existing oceanic crust.",Noun,Geology,https://glossary.slb.com/en/terms/g/gpts
GWC,"Abbreviation for gas-water contact, a bounding surface in a reservoir above which predominantly gas occurs and below which predominantly water occurs. Gas and water are somewhat miscible, so the contact between gas and water is not necessarily sharp and there is typically a transition zone between 100% gas and 100% water in reservoirs.",Noun,Geology,https://glossary.slb.com/en/terms/g/gwc
geothermal gradient,"The rate of increase in temperature per unit depth in the Earth. Although the geothermal gradient varies from place to place, it averages 25–30 degC/km [15 degF/1,000 ft]. Temperature gradients sometimes increase dramatically around volcanic areas. It is particularly important for drilling fluids engineers to know the geothermal gradient in an area when they are designing a deep well. The downhole temperature can be calculated by adding the surface temperature to the product of the depth and the geothermal gradient.",Noun,Geology,https://glossary.slb.com/en/terms/g/geothermal_gradient
granite,"A coarse-grained, plutonic or intrusive igneous rock of felsic composition having large crystals of quartz, feldspar and mica. In the oil field, ""granite"" is sometimes used incorrectly to indicate any type of hard rock.",Noun,Geology,https://glossary.slb.com/en/terms/g/granite
hydrothermal,"Pertaining to hot fluids, particularly hot water, or the activity of hot water, or precipitates thereof. Hydrothermal alteration can change the mineralogy of rock, producing different minerals, including quartz, calcite and chlorite. Hydrothermal activity is commonly associated with hot water that accompanies, or is heated by, magma.",Adjective,Geology,https://glossary.slb.com/en/terms/h/hydrothermal
hydrothermal alteration,"A change of preexisting rocks or minerals caused by the activity of hot solutions, such as fluids accompanying or heated by magma. Quartz, serpentine and chlorite are minerals commonly associated with hydrothermal alteration. Ore deposits, such as lead (as the mineral galena), zinc (sphalerite), and copper (malachite), can occur in areas of hydrothermal alteration.",Noun,Geology,https://glossary.slb.com/en/terms/h/hydrothermal_alteration
graben,"A relatively low-standing fault block bounded by opposing normal faults. Graben (used as both singular and plural) can form in areas of rifting or extension, where normal faults are the most common type of fault. Between graben are relatively high-standing blocks called horsts. A half-graben is a downdropped block bounded by a normal fault on only one side.",Noun,Geology,https://glossary.slb.com/en/terms/g/graben
grain density,"The density of a rock or mineral with no porosity, also known as matrix density, commonly in units of g/cm3.",Noun,Geology,https://glossary.slb.com/en/terms/g/grain_density
GPS,"A system of numerous Earth-orbiting satellites that can be used to determine the location (latitude, longitude and elevation) of a receiver or station on the Earth within about 2 m [6 ft]. Fixed receivers on Earth can be used to determine the relative motions of fault blocks and lithospheric plates. Hand-held receivers can be used for producing accurate geologic maps, acquiring navigation data for 3D seismic surveys, and positioning wells in the field.",Noun,Geology,https://glossary.slb.com/en/terms/g/gps
hydrostatic pressure,"The normal, predicted pressure for a given depth, or the pressure exerted per unit area by a column of freshwater from sea level to a given depth. Abnormally low pressure might occur in areas where fluids have been drained, such as a depleted hydrocarbon reservoir. Abnormally high pressure might occur in areas where burial of water-filled sediments by an impermeable sediment such as clay was so rapid that fluids could not escape and the pore pressure increased with deeper burial.",Noun,Geology,https://glossary.slb.com/en/terms/h/hydrostatic_pressure
hiatus,A cessation in deposition of sediments during which no strata form or an erosional surface forms on the underlying strata; a gap in the rock record. This period might be marked by development of a lithified sediment (hardground) or burrowed surface characteristic of periods when sea level was relatively low. A disconformity can result from a hiatus.,Noun,Geology,https://glossary.slb.com/en/terms/h/hiatus
homogeneity,"The quality of uniformity of a material. If irregularities are distributed evenly in a mixture of material, the material is homogeneous. (Compare with heterogeneity.)",Noun,Geology,https://glossary.slb.com/en/terms/h/homogeneity
homogeneous,"Possessing the quality of uniformity. If irregularities are distributed evenly in a material, the material is homogeneous. (Compare with heterogeneous.)",Adjective,Geology,https://glossary.slb.com/en/terms/h/homogeneous
hydrostatic head,The height of a column of freshwater that exerts pressure at a given depth. Some authors use the term synonymously with hydrostatic pressure.,Noun,Geology,https://glossary.slb.com/en/terms/h/hydrostatic_head
horst,"A relatively high-standing area formed by the movement of normal faults that dip away from each other. Horsts occur between low-standing fault blocks called graben. Horsts can form in areas of rifting or extension, where normal faults are the most abundant variety of fault.",Noun,Geology,https://glossary.slb.com/en/terms/h/horst
hydrate,"For a hygroscopic material such as a clay or polymer to absorb water. Hydration is the first stage of clay-water (or polymer-water) interaction. When dry bentonite is stirred into water, hydration is observed as swelling.",Verb,Drilling Fluids,https://glossary.slb.com/en/terms/h/hydrate
hydration,"Incorporation of water into the atomic structure of a mineral, i.e., the chemical combination of water and another substance. Gypsum is a hydrate mineral. Its anhydrous equivalent is anhydrite.",Noun,Geology,https://glossary.slb.com/en/terms/h/hydration
heterogeneous,"Possessing the quality of variation in rock properties with location in a reservoir or formation. Shale gas reservoirs are heterogeneous formations whose mineralogy, organic content, natural fractures, and other properties vary from place to place. This heterogeneity makes petroleum system modeling, formation evaluation, and reservoir simulation critical to maximizing production from shale reservoirs.",Adjective,Geology,https://glossary.slb.com/en/terms/h/heterogeneous
hiatal,"Pertaining to a hiatus, a cessation in deposition of sediments during which no strata form or an erosional surface forms on the underlying strata; a gap in the rock record. This period might be marked by development of a lithified sediment (hardground) or burrowed surface characteristic of periods when sea level was relatively low. A disconformity can result from a hiatus.",Adjective,Geology,https://glossary.slb.com/en/terms/h/hiatal
harmonic,"Pertaining to structures in which the shapes of adjacent layers resemble or conform to one another. Folds of rock layers that have similar mechanical properties or competence tend to be harmonic, with little change in fold shape, symmetry or wavelength from one layer to the next.",Adjective,Geology,https://glossary.slb.com/en/terms/h/harmonic
hard rock,"A term applied to hard rocks, or igneous and metamorphic rocks that are distinguished from sedimentary rocks because they are typically more difficult to disaggregate. Well cemented sedimentary rocks are sometimes described as being hard, but are usually called soft rock. The term can be used to differentiate between rocks of interest to the petroleum industry (soft rocks) and rocks of interest to the mining industry (hard rocks).",Noun,Geology,https://glossary.slb.com/en/terms/h/hard_rock
